Date;Open;High;Low;Close;Adj Close;Volume
2016-05-23;3,30E+16;3,30E+16;3,04E+16;3,11E+15;3,11E+15;2380000
2016-05-24;3,15E+15;3,23E+15;3,06E+15;3,09E+15;3,09E+15;4840000
2016-05-25;3,13E+16;3,20E+15;3,04E+16;3,04E+16;3,04E+16;2400000
2016-05-27;3,05E+15;3,10E+15;3,03E+16;3,03E+16;3,03E+16;940000
2016-05-30;3,05E+15;3,16E+15;3,04E+16;3,08E+16;3,08E+16;1220000
2016-05-31;3,16E+15;3,22E+16;3,15E+15;3,21E+16;3,21E+16;1580000
2016-06-01;3,20E+15;3,23E+15;3,15E+15;3,21E+16;3,21E+16;1680000
2016-06-02;3,23E+15;3,49E+15;3,23E+15;3,30E+16;3,30E+16;1790000
2016-06-03;3,44E+15;3,44E+15;3,23E+15;3,34E+16;3,34E+16;1800000
2016-06-06;3,45E+15;3,47E+16;3,17E+16;3,17E+16;3,17E+16;4220000
2016-06-07;3,20E+15;3,20E+15;3,17E+16;3,20E+15;3,20E+15;5930000
2016-06-08;3,20E+15;3,30E+16;3,14E+15;3,14E+15;3,14E+15;19010000
2016-06-09;3,22E+16;3,22E+16;3,10E+15;3,10E+15;3,10E+15;1130000
2016-06-10;3,04E+16;3,12E+16;3,04E+16;3,08E+16;3,08E+16;1400000
2016-06-13;2,75E+15;3,14E+16;2,75E+15;2,92E+15;2,92E+15;1050000
2016-06-14;3,00E+16;3,02E+15;3,00E+16;3,00E+16;3,00E+16;550000
2016-06-15;2,90E+16;2,90E+16;2,70E+16;2,80E+15;2,80E+15;5200000
2016-06-16;2,79E+15;2,82E+16;2,60E+16;2,60E+16;2,60E+16;4000000
2016-06-17;2,69E+15;2,87E+15;2,63E+15;2,81E+16;2,81E+16;17300000
2016-06-20;2,82E+15;2,82E+15;2,76E+16;2,76E+16;2,76E+16;300000
2016-06-21;2,81E+16;3,02E+15;2,81E+16;2,99E+14;2,99E+14;6600000
2016-06-22;2,86E+16;2,90E+16;2,82E+16;2,82E+16;2,82E+16;2800000
2016-06-23;2,95E+16;2,95E+16;2,82E+15;2,82E+15;2,82E+15;1250000
2016-06-24;2,70E+16;2,80E+15;2,70E+16;2,77E+15;2,77E+15;3500000
2016-06-27;2,78E+15;2,78E+16;2,71E+15;2,71E+15;2,71E+15;4750000
2016-06-28;2,71E+16;2,72E+15;2,71E+16;2,71E+15;2,71E+15;950000
2016-06-29;2,73E+14;2,75E+15;2,72E+16;2,74E+16;2,74E+16;1500000
2016-06-30;2,80E+15;2,80E+15;2,70E+16;2,74E+16;2,74E+16;2900000
2016-07-01;2,70E+15;2,74E+16;2,70E+16;2,70E+16;2,70E+16;800000
2016-07-04;2,72E+16;2,84E+15;2,70E+15;2,70E+15;2,70E+15;7250000
2016-07-05;2,72E+15;2,78E+16;2,53E+15;2,57E+15;2,57E+15;5750000
2016-07-06;2,57E+15;2,65E+16;2,52E+16;2,55E+15;2,55E+15;3900000
2016-07-07;2,55E+15;2,70E+16;2,55E+15;2,66E+15;2,66E+15;2700000
2016-07-08;2,66E+15;2,66E+15;2,56E+16;2,56E+16;2,56E+16;950000
2016-07-11;2,64E+15;2,72E+15;2,64E+15;2,65E+13;2,65E+13;6450000
2016-07-12;2,69E+15;2,72E+15;2,68E+15;2,72E+15;2,72E+15;2400000
2016-07-13;2,74E+16;2,74E+16;2,65E+15;2,74E+16;2,74E+16;18850000
2016-07-14;2,80E+15;2,80E+15;2,68E+15;2,68E+16;2,68E+16;3750000
2016-07-15;2,66E+15;2,66E+16;2,60E+16;2,60E+16;2,60E+16;7150000
2016-07-18;2,62E+15;2,64E+16;2,60E+16;2,61E+16;2,61E+16;10500000
2016-07-19;2,60E+15;2,72E+15;2,60E+15;2,66E+14;2,66E+14;3950000
2016-07-20;2,67E+15;2,78E+15;2,67E+15;2,78E+15;2,78E+15;6750000
2016-07-21;2,78E+16;3,23E+15;2,78E+16;3,23E+15;3,23E+15;32350000
2016-07-22;3,23E+15;3,30E+15;2,93E+16;3,12E+16;3,12E+16;18300000
2016-07-25;3,18E+15;3,18E+15;3,11E+15;3,16E+15;3,16E+15;10850000
2016-07-26;3,16E+15;3,16E+15;3,06E+15;3,15E+15;3,15E+15;3200000
2016-07-27;3,10E+15;3,10E+15;2,96E+16;3,07E+15;3,07E+15;6100000
2016-07-28;3,06E+15;3,06E+15;2,92E+15;3,00E+16;3,00E+16;3900000
2016-07-29;3,00E+16;3,03E+16;2,95E+16;2,98E+16;2,98E+16;6550000
2016-08-01;2,98E+15;3,00E+16;2,96E+16;2,96E+16;2,96E+16;1100000
2016-08-02;2,92E+15;2,92E+15;2,83E+16;2,85E+15;2,85E+15;2250000
2016-08-03;2,85E+15;3,10E+15;2,84E+15;3,10E+15;3,10E+15;17000000
2016-08-04;3,10E+15;3,16E+15;3,00E+15;3,00E+15;3,00E+15;8100000
2016-08-05;3,00E+15;3,08E+15;3,00E+15;3,08E+15;3,08E+15;2250000
2016-08-08;3,10E+15;3,28E+14;3,06E+15;3,07E+15;3,07E+15;6850000
2016-08-09;3,03E+15;3,18E+16;3,00E+15;3,10E+15;3,10E+15;5550000
2016-08-10;3,10E+15;3,10E+15;3,02E+15;3,02E+16;3,02E+16;1350000
2016-08-11;3,00E+16;3,08E+16;3,00E+16;3,05E+15;3,05E+15;5000000
2016-08-12;3,06E+15;3,11E+15;3,04E+15;3,04E+15;3,04E+15;4750000
2016-08-15;3,10E+15;3,12E+16;3,07E+15;3,09E+15;3,09E+15;5750000
2016-08-16;3,09E+15;3,09E+15;3,04E+16;3,04E+16;3,04E+16;250000
2016-08-17;3,06E+15;3,06E+15;3,01E+15;3,02E+15;3,02E+15;3150000
2016-08-18;3,04E+14;3,10E+16;3,00E+15;3,05E+15;3,05E+15;6950000
2016-08-19;3,05E+15;3,18E+15;3,05E+15;3,07E+15;3,07E+15;2700000
2016-08-22;3,10E+16;3,10E+15;3,01E+16;3,01E+16;3,01E+16;2350000
2016-08-23;3,01E+16;3,01E+16;2,97E+16;2,97E+16;2,97E+16;3950000
2016-08-24;2,97E+16;2,99E+16;2,95E+15;2,99E+16;2,99E+16;1550000
2016-08-25;2,98E+15;2,98E+15;2,91E+16;2,91E+16;2,91E+16;1850000
2016-08-26;2,95E+15;2,95E+16;2,94E+16;2,95E+16;2,95E+16;1200000
2016-08-29;3,06E+15;3,06E+15;2,89E+14;2,93E+16;2,93E+16;2600000
2016-08-30;2,93E+16;2,93E+16;2,93E+16;2,93E+16;2,93E+16;0
2016-08-31;2,93E+16;2,93E+16;2,87E+15;2,90E+16;2,90E+16;8450000
2016-09-01;2,90E+16;2,94E+15;2,80E+15;2,84E+15;2,84E+15;2400000
2016-09-02;2,87E+14;2,96E+15;2,84E+16;2,94E+15;2,94E+15;12000000
2016-09-05;2,90E+16;2,93E+16;2,86E+16;2,86E+16;2,86E+16;2450000
2016-09-06;2,88E+16;2,88E+16;2,80E+15;2,80E+15;2,80E+15;17800000
2016-09-08;2,80E+15;2,93E+15;2,80E+15;2,90E+16;2,90E+16;19500000
2016-09-09;2,86E+16;2,89E+14;2,82E+16;2,82E+16;2,82E+16;2350000
2016-09-12;2,80E+16;2,80E+16;2,76E+16;2,76E+16;2,76E+16;2700000
2016-09-13;2,76E+15;2,76E+15;2,70E+15;2,70E+15;2,70E+15;2650000
2016-09-14;2,70E+15;2,70E+15;2,68E+15;2,68E+15;2,68E+15;550000
2016-09-15;2,70E+16;2,72E+16;2,64E+15;2,71E+16;2,71E+16;5100000
2016-09-16;2,71E+15;2,84E+15;2,71E+15;2,84E+15;2,84E+15;2500000
2016-09-19;2,86E+15;2,86E+16;2,70E+16;2,70E+16;2,70E+16;11950000
2016-09-20;2,68E+16;2,68E+16;2,59E+15;2,59E+15;2,59E+15;5050000
2016-09-21;2,56E+16;2,58E+15;2,52E+15;2,56E+16;2,56E+16;5350000
2016-09-22;2,56E+15;2,80E+15;2,56E+15;2,80E+15;2,80E+15;5750000
2016-09-23;2,71E+15;2,78E+15;2,71E+15;2,71E+16;2,71E+16;4250000
2016-09-26;2,68E+15;2,70E+16;2,65E+15;2,70E+16;2,70E+16;750000
2016-09-27;2,70E+16;2,76E+15;2,63E+15;2,63E+15;2,63E+15;450000
2016-09-28;2,70E+16;2,76E+15;2,64E+15;2,64E+15;2,64E+15;1000000
2016-09-29;2,67E+16;2,75E+16;2,67E+16;2,70E+16;2,70E+16;2950000
2016-09-30;2,70E+16;2,70E+16;2,70E+16;2,70E+16;2,70E+16;50000
2016-10-03;2,70E+16;2,78E+15;2,70E+16;2,76E+16;2,76E+16;16000000
2016-10-04;2,76E+15;2,76E+15;2,72E+15;2,72E+15;2,72E+15;250000
2016-10-05;2,72E+15;2,84E+15;2,72E+15;2,78E+16;2,78E+16;6650000
2016-10-06;2,82E+16;3,12E+16;2,82E+16;3,04E+16;3,04E+16;14350000
2016-10-07;3,00E+16;3,08E+15;2,96E+15;3,07E+16;3,07E+16;3800000
2016-10-10;3,12E+15;3,26E+16;3,12E+15;3,23E+16;3,23E+16;4700000
2016-10-11;3,16E+15;3,20E+15;3,10E+15;3,18E+16;3,18E+16;4000000
2016-10-13;3,24E+15;3,24E+15;3,18E+15;3,18E+15;3,18E+15;1100000
2016-10-14;3,22E+16;3,22E+16;3,15E+15;3,15E+15;3,15E+15;2350000
2016-10-17;3,22E+15;3,22E+15;3,16E+15;3,16E+15;3,16E+15;350000
2016-10-18;3,21E+16;3,30E+15;3,21E+16;3,23E+14;3,23E+14;1700000
2016-10-19;3,30E+16;3,30E+16;3,25E+16;3,25E+16;3,25E+16;4950000
2016-10-20;3,22E+16;3,26E+16;3,20E+15;3,20E+16;3,20E+16;5800000
2016-10-21;3,25E+16;3,29E+16;3,24E+15;3,27E+15;3,27E+15;1750000
2016-10-24;3,29E+16;3,60E+16;3,29E+16;3,40E+16;3,40E+16;7700000
2016-10-25;3,46E+15;3,46E+15;3,30E+15;3,30E+15;3,30E+15;3850000
2016-10-26;3,30E+15;3,33E+15;3,29E+15;3,29E+15;3,29E+15;3300000
2016-10-27;3,33E+15;3,33E+15;3,23E+16;3,26E+16;3,26E+16;2900000
2016-10-28;3,25E+16;3,32E+16;3,22E+16;3,22E+16;3,22E+16;8150000
2016-10-31;3,20E+15;3,24E+15;3,20E+15;3,20E+15;3,20E+15;10450000
2016-11-01;3,24E+16;3,24E+16;3,12E+16;3,12E+16;3,12E+16;9850000
2016-11-03;3,05E+15;3,10E+15;3,05E+15;3,10E+15;3,10E+15;300000
2016-11-04;3,20E+14;3,28E+16;3,20E+14;3,20E+14;3,20E+14;3250000
2016-11-07;3,15E+15;3,15E+15;3,11E+15;3,15E+15;3,15E+15;1150000
2016-11-08;3,06E+16;3,15E+15;3,00E+16;3,08E+16;3,08E+16;1400000
2016-11-09;2,86E+16;3,13E+16;2,86E+16;2,99E+16;2,99E+16;3150000
2016-11-10;3,06E+15;3,06E+15;2,86E+16;2,90E+16;2,90E+16;750000
2016-11-11;2,89E+14;3,00E+16;2,80E+15;2,90E+16;2,90E+16;3850000
2016-11-14;2,90E+16;2,90E+16;2,80E+15;2,82E+16;2,82E+16;3450000
2016-11-16;3,02E+16;3,54E+15;3,02E+16;3,29E+15;3,29E+15;19300000
2016-11-17;3,29E+15;3,39E+15;3,12E+16;3,19E+16;3,19E+16;4250000
2016-11-18;3,18E+15;3,18E+15;3,12E+15;3,12E+15;3,12E+15;1200000
2016-11-21;3,14E+15;3,39E+16;3,14E+15;3,38E+14;3,38E+14;2900000
2016-11-22;3,38E+16;3,40E+15;3,30E+16;3,38E+14;3,38E+14;7600000
2016-11-23;3,22E+15;3,32E+16;3,22E+16;3,26E+16;3,26E+16;2650000
2016-11-24;3,20E+15;3,26E+16;3,20E+15;3,22E+15;3,22E+15;17950000
2016-11-25;3,21E+16;3,32E+16;3,20E+15;3,30E+16;3,30E+16;4050000
2016-11-28;3,24E+16;3,30E+16;3,21E+16;3,21E+16;3,21E+16;2650000
2016-11-29;3,24E+15;3,24E+15;3,15E+15;3,16E+15;3,16E+15;18600000
2016-11-30;3,29E+15;3,46E+16;3,29E+15;3,32E+16;3,32E+16;7350000
2016-12-01;3,32E+15;3,42E+16;3,26E+16;3,32E+16;3,32E+16;5900000
2016-12-02;3,32E+16;3,40E+15;3,25E+16;3,36E+14;3,36E+14;2850000
2016-12-05;3,40E+15;3,40E+15;3,32E+16;3,35E+15;3,35E+15;500000
2016-12-06;3,35E+15;3,44E+16;3,35E+15;3,40E+15;3,40E+15;5550000
2016-12-07;3,36E+14;3,47E+16;3,36E+14;3,47E+16;3,47E+16;3550000
2016-12-08;3,50E+15;3,57E+16;3,50E+15;3,51E+16;3,51E+16;3550000
2016-12-09;3,57E+15;3,60E+16;3,51E+14;3,60E+16;3,60E+16;8150000
2016-12-12;3,60E+16;3,93E+15;3,53E+16;3,63E+16;3,63E+16;18150000
2016-12-13;3,63E+16;3,73E+16;3,63E+16;3,69E+15;3,69E+15;12200000
2016-12-14;3,69E+15;3,73E+16;3,65E+16;3,71E+15;3,71E+15;6600000
2016-12-15;3,71E+15;3,78E+15;3,66E+15;3,71E+16;3,71E+16;12950000
2016-12-16;3,80E+15;3,84E+16;3,76E+16;3,82E+16;3,82E+16;14100000
2016-12-19;3,86E+16;3,86E+16;3,72E+15;3,75E+15;3,75E+15;4600000
2016-12-20;3,80E+15;3,90E+16;3,77E+16;3,84E+15;3,84E+15;3800000
2016-12-21;3,90E+15;3,90E+16;3,74E+15;3,77E+16;3,77E+16;5900000
2016-12-22;3,80E+15;4,59E+16;3,80E+15;4,41E+16;4,41E+16;37050000
2016-12-23;4,50E+16;4,72E+16;4,46E+16;4,56E+15;4,56E+15;13250000
2016-12-26;4,56E+15;4,61E+14;4,51E+16;4,54E+16;4,54E+16;4750000
2016-12-27;4,54E+16;4,54E+16;4,27E+16;4,43E+15;4,43E+15;19550000
2016-12-28;4,43E+15;4,44E+15;4,37E+16;4,37E+16;4,37E+16;3250000
2016-12-29;4,37E+16;4,43E+15;4,35E+16;4,36E+16;4,36E+16;4850000
2017-01-02;4,34E+15;4,68E+16;4,32E+15;4,66E+15;4,66E+15;13650000
2017-01-03;4,72E+16;5,30E+15;4,72E+16;5,28E+15;5,28E+15;32800000
2017-01-04;5,28E+15;5,36E+15;5,24E+15;5,25E+15;5,25E+15;14950000
2017-01-05;5,25E+15;5,46E+15;5,25E+15;5,40E+15;5,40E+15;13500000
2017-01-06;5,40E+15;5,40E+15;4,98E+15;5,09E+15;5,09E+15;13500000
2017-01-09;5,09E+15;5,41E+15;5,07E+15;5,32E+15;5,32E+15;11900000
2017-01-10;5,32E+15;5,48E+15;4,99E+16;5,02E+15;5,02E+15;20050000
2017-01-11;5,10E+15;5,10E+15;4,89E+15;5,06E+15;5,06E+15;7650000
2017-01-12;5,06E+15;5,20E+15;5,04E+15;5,04E+15;5,04E+15;10850000
2017-01-13;5,10E+15;5,60E+15;5,04E+15;5,38E+15;5,38E+15;41800000
2017-01-16;5,38E+15;5,48E+15;5,36E+15;5,47E+15;5,47E+15;8350000
2017-01-17;5,47E+15;5,48E+15;5,33E+15;5,46E+15;5,46E+15;14600000
2017-01-18;5,46E+15;5,47E+15;5,30E+15;5,39E+15;5,39E+15;12750000
2017-01-19;5,39E+15;5,64E+15;5,36E+15;5,42E+15;5,42E+15;23700000
2017-01-20;5,48E+15;5,68E+15;5,46E+15;5,57E+15;5,57E+15;24250000
2017-01-23;5,57E+15;5,63E+15;5,40E+15;5,45E+15;5,45E+15;120150000
2017-01-24;5,46E+15;5,54E+15;5,42E+15;5,52E+15;5,52E+15;38150000
2017-01-26;5,56E+15;5,57E+15;5,47E+14;5,52E+14;5,52E+14;4300000
2017-01-27;5,52E+14;5,54E+15;5,33E+15;5,35E+14;5,35E+14;14550000
2017-01-30;5,35E+15;5,35E+15;5,12E+15;5,18E+15;5,18E+15;9750000
2017-01-31;5,10E+15;5,24E+15;5,07E+15;5,24E+15;5,24E+15;4700000
2017-02-01;5,24E+15;5,35E+15;5,16E+14;5,35E+15;5,35E+15;8650000
2017-02-02;5,34E+15;5,40E+15;5,29E+13;5,29E+13;5,29E+13;5550000
2017-02-03;5,29E+13;5,32E+15;5,19E+15;5,32E+15;5,32E+15;5500000
2017-02-06;5,40E+15;5,50E+14;5,30E+15;5,38E+15;5,38E+15;7100000
2017-02-07;5,48E+15;5,90E+15;5,48E+15;5,78E+15;5,78E+15;21500000
2017-02-08;5,76E+15;5,99E+14;5,70E+15;5,88E+15;5,88E+15;14850000
2017-02-09;5,86E+15;6,06E+15;5,84E+15;6,02E+14;6,02E+14;10650000
2017-02-10;6,10E+15;6,80E+15;5,98E+15;6,60E+15;6,60E+15;43000000
2017-02-13;6,70E+15;7,20E+15;6,70E+15;7,09E+15;7,09E+15;26450000
2017-02-14;7,20E+15;7,54E+15;6,74E+15;7,20E+15;7,20E+15;50400000
2017-02-15;7,21E+15;7,36E+15;7,06E+15;7,20E+15;7,20E+15;43250000
2017-02-16;7,20E+15;7,26E+15;7,03E+14;7,10E+15;7,10E+15;26000000
2017-02-17;7,10E+15;7,48E+15;7,10E+15;7,30E+15;7,30E+15;30850000
2017-02-20;7,30E+15;7,40E+15;7,20E+15;7,26E+15;7,26E+15;7450000
2017-02-21;7,28E+15;7,54E+15;7,21E+13;7,40E+15;7,40E+15;5700000
2017-02-22;7,39E+15;7,62E+15;7,37E+15;75;75;17050000
2017-02-23;7,51E+15;7,72E+15;7,51E+15;7,55E+15;7,55E+15;14000000
2017-02-24;7,56E+15;7,58E+15;7,40E+15;7,58E+15;7,58E+15;7850000
2017-03-01;7,58E+15;7,70E+15;7,44E+15;7,59E+15;7,59E+15;6750000
2017-03-02;7,59E+15;7,68E+14;7,38E+15;7,39E+15;7,39E+15;12600000
2017-03-03;7,39E+15;7,64E+15;7,24E+15;7,63E+15;7,63E+15;11500000
2017-03-06;7,64E+15;7,64E+15;7,54E+15;7,57E+15;7,57E+15;5300000
2017-03-07;7,58E+15;7,58E+15;7,48E+15;7,51E+15;7,51E+15;4250000
2017-03-08;7,51E+15;7,80E+15;7,16E+15;7,20E+15;7,20E+15;22650000
2017-03-09;7,10E+15;7,20E+15;6,82E+15;7,20E+15;7,20E+15;16200000
2017-03-10;7,17E+15;7,41E+15;7,16E+15;7,17E+15;7,17E+15;10450000
2017-03-13;7,20E+15;7,32E+15;7,18E+15;7,28E+15;7,28E+15;3850000
2017-03-14;7,16E+15;7,46E+15;7,16E+15;7,32E+15;7,32E+15;8200000
2017-03-15;7,36E+15;7,98E+15;7,26E+15;7,83E+15;7,83E+15;23450000
2017-03-16;7,95E+15;7,96E+15;7,58E+15;7,68E+15;7,68E+15;9400000
2017-03-17;7,70E+15;7,74E+15;7,40E+15;7,71E+14;7,71E+14;12050000
2017-03-20;7,71E+15;7,71E+14;7,44E+15;7,58E+15;7,58E+15;12500000
2017-03-21;7,58E+15;7,76E+15;7,17E+15;7,76E+15;7,76E+15;12650000
2017-03-22;7,78E+15;7,82E+15;7,51E+15;7,65E+15;7,65E+15;7000000
2017-03-23;7,43E+15;7,80E+15;7,43E+15;7,77E+14;7,77E+14;6100000
2017-03-24;7,76E+15;7,97E+15;7,76E+15;7,82E+15;7,82E+15;11250000
2017-03-27;7,80E+15;7,92E+15;7,69E+15;7,83E+15;7,83E+15;8650000
2017-03-28;7,92E+15;8,44E+14;7,83E+15;8,12E+15;8,12E+15;28750000
2017-03-29;8,20E+15;8,70E+15;8,06E+15;8,60E+15;8,60E+15;43600000
2017-03-30;8,60E+15;9,40E+15;8,60E+15;9,38E+15;9,38E+15;56550000
2017-03-31;9,22E+14;9,70E+15;8,78E+15;9,40E+15;9,40E+15;54550000
2017-04-03;9,43E+15;9,58E+15;9,20E+15;9,40E+15;9,40E+15;13600000
2017-04-04;9,36E+15;9,51E+15;9,25E+14;9,43E+15;9,43E+15;23100000
2017-04-05;9,43E+15;9,49E+15;9,32E+15;9,40E+15;9,40E+15;12200000
2017-04-06;9,36E+15;9,36E+15;8,80E+15;8,80E+15;8,80E+15;43700000
2017-04-07;8,84E+15;9,01E+15;8,10E+15;8,46E+15;8,46E+15;83550000
2017-04-10;8,54E+15;8,72E+14;8,20E+15;8,40E+15;8,40E+15;40650000
2017-04-11;8,32E+15;8,42E+15;7,84E+15;8,20E+15;8,20E+15;45150000
2017-04-12;8,23E+15;8,31E+15;7,92E+15;8,10E+15;8,10E+15;26600000
2017-04-13;8,15E+15;8,21E+15;7,63E+15;7,80E+15;7,80E+15;25800000
2017-04-17;7,90E+15;8,12E+15;7,64E+15;7,92E+15;7,92E+15;30500000
2017-04-18;7,92E+15;8,00E+15;7,60E+15;7,79E+15;7,79E+15;50900000
2017-04-19;7,80E+15;7,82E+15;7,45E+15;7,67E+15;7,67E+15;14050000
2017-04-20;7,80E+15;7,80E+15;7,49E+15;7,75E+15;7,75E+15;21000000
2017-04-24;7,81E+15;8,48E+15;7,73E+15;8,10E+15;8,10E+15;36100000
2017-04-25;8,00E+14;8,54E+15;7,92E+15;8,46E+15;8,46E+15;22200000
2017-04-26;8,42E+15;8,80E+15;8,33E+15;8,60E+15;8,60E+15;21500000
2017-04-27;8,60E+15;8,94E+15;8,29E+15;8,44E+14;8,44E+14;18400000
2017-04-28;8,49E+14;8,70E+15;8,21E+14;8,70E+15;8,70E+15;8100000
2017-05-02;8,73E+15;8,80E+15;8,42E+15;8,50E+15;8,50E+15;12150000
2017-05-03;8,47E+14;8,52E+15;8,18E+15;8,40E+15;8,40E+15;9750000
2017-05-04;8,39E+15;8,40E+15;8,01E+15;8,29E+15;8,29E+15;10850000
2017-05-05;8,26E+15;8,40E+15;8,18E+15;8,40E+15;8,40E+15;6500000
2017-05-08;8,36E+15;8,36E+15;8,20E+15;8,26E+14;8,26E+14;9650000
2017-05-09;8,32E+15;8,32E+15;8,09E+15;8,30E+15;8,30E+15;11200000
2017-05-10;8,29E+15;8,54E+15;8,24E+15;8,39E+15;8,39E+15;14800000
2017-05-11;8,63E+15;8,63E+15;8,20E+15;8,40E+15;8,40E+15;7050000
2017-05-12;8,40E+15;8,48E+15;8,36E+15;8,46E+15;8,46E+15;13750000
2017-05-15;8,50E+15;8,60E+15;8,02E+15;8,09E+15;8,09E+15;14250000
2017-05-16;8,12E+15;8,12E+15;7,54E+15;7,80E+15;7,80E+15;22200000
2017-05-17;7,78E+14;7,90E+15;7,61E+15;7,80E+15;7,80E+15;11800000
2017-05-18;6,64E+15;7,11E+15;6,60E+15;7,09E+15;7,09E+15;10900000
2017-05-19;7,06E+15;7,36E+15;7,05E+15;7,11E+15;7,11E+15;14750000
2017-05-22;7,00E+14;7,26E+15;6,96E+15;7,24E+15;7,24E+15;8900000
2017-05-23;7,26E+15;7,41E+15;7,21E+15;7,21E+15;7,21E+15;13150000
2017-05-24;7,29E+15;7,40E+15;6,83E+15;6,88E+15;6,88E+15;32150000
2017-05-25;6,89E+15;7,06E+15;6,76E+15;7,06E+15;7,06E+15;5500000
2017-05-26;7,06E+15;7,16E+15;7,00E+15;7,16E+15;7,16E+15;10850000
2017-05-29;7,16E+15;7,16E+15;7,16E+15;7,16E+15;7,16E+15;0
2017-05-30;7,10E+15;7,40E+15;6,88E+15;7,20E+15;7,20E+15;14900000
2017-05-31;7,33E+15;75;7,24E+14;7,36E+15;7,36E+15;11600000
2017-06-01;7,37E+15;7,44E+15;7,26E+15;7,36E+15;7,36E+15;5200000
2017-06-02;7,40E+15;7,44E+15;7,30E+15;7,32E+14;7,32E+14;8600000
2017-06-05;7,32E+15;7,42E+15;7,32E+15;7,39E+15;7,39E+15;9200000
2017-06-06;7,40E+14;7,43E+15;7,34E+14;7,42E+14;7,42E+14;5250000
2017-06-07;7,40E+15;7,41E+15;7,35E+15;7,40E+15;7,40E+15;5900000
2017-06-08;7,39E+15;7,44E+15;7,38E+15;7,39E+15;7,39E+15;8250000
2017-06-09;7,38E+15;7,40E+14;7,31E+15;7,40E+15;7,40E+15;5350000
2017-06-12;7,39E+15;7,54E+15;7,30E+15;75;75;8800000
2017-06-13;7,50E+15;7,58E+15;7,47E+14;7,56E+15;7,56E+15;12500000
2017-06-14;7,55E+15;7,55E+15;7,40E+15;75;75;5350000
2017-06-15;75;75;75;75;75;0
2017-06-16;7,56E+15;7,56E+15;7,22E+14;7,40E+14;7,40E+14;11400000
2017-06-19;7,40E+15;7,48E+15;7,27E+15;7,40E+15;7,40E+15;10800000
2017-06-20;7,38E+15;7,38E+15;7,26E+15;7,38E+15;7,38E+15;8100000
2017-06-21;7,38E+15;7,39E+15;7,28E+15;7,35E+15;7,35E+15;4050000
2017-06-22;7,20E+15;7,41E+15;7,20E+15;7,37E+15;7,37E+15;3850000
2017-06-23;7,35E+15;7,35E+15;7,20E+15;7,28E+15;7,28E+15;8250000
2017-06-26;7,28E+15;7,34E+15;7,23E+14;7,27E+15;7,27E+15;7250000
2017-06-27;7,40E+15;75;7,26E+15;7,36E+15;7,36E+15;12150000
2017-06-28;7,49E+15;7,49E+15;7,32E+15;7,41E+15;7,41E+15;6050000
2017-06-29;7,40E+15;7,48E+15;7,27E+15;7,38E+15;7,38E+15;6000000
2017-06-30;7,20E+15;7,44E+15;7,20E+15;7,36E+15;7,36E+15;2550000
2017-07-03;7,36E+15;7,46E+15;7,36E+15;7,42E+15;7,42E+15;7800000
2017-07-04;7,42E+15;7,44E+15;7,36E+15;7,42E+14;7,42E+14;5550000
2017-07-05;7,40E+15;7,40E+15;7,31E+15;7,34E+14;7,34E+14;3350000
2017-07-06;7,33E+15;7,35E+15;7,22E+14;7,26E+15;7,26E+15;8550000
2017-07-07;7,28E+15;7,33E+15;7,18E+15;7,33E+15;7,33E+15;7050000
2017-07-10;7,33E+15;7,46E+15;7,29E+15;7,39E+15;7,39E+15;4600000
2017-07-11;7,38E+15;7,40E+15;7,26E+15;7,38E+15;7,38E+15;5100000
2017-07-12;7,48E+15;7,48E+15;7,34E+15;7,44E+15;7,44E+15;7350000
2017-07-13;7,48E+15;7,48E+15;6,99E+15;7,08E+15;7,08E+15;24650000
2017-07-14;7,08E+15;7,30E+15;7,04E+14;7,21E+15;7,21E+15;20300000
2017-07-17;7,24E+15;7,40E+15;7,14E+15;7,36E+15;7,36E+15;33100000
2017-07-18;7,39E+15;7,39E+15;7,04E+15;7,10E+15;7,10E+15;39850000
2017-07-19;7,10E+15;7,20E+15;7,10E+15;7,20E+15;7,20E+15;4850000
2017-07-20;7,20E+15;7,22E+14;6,91E+15;7,09E+15;7,09E+15;8850000
2017-07-21;7,09E+15;7,13E+15;6,82E+15;6,96E+15;6,96E+15;8450000
2017-07-24;6,90E+15;7,04E+15;6,90E+15;6,94E+15;6,94E+15;5800000
2017-07-25;6,92E+15;6,92E+15;6,72E+15;6,85E+15;6,85E+15;11250000
2017-07-26;6,85E+15;7,10E+15;6,74E+15;7,08E+15;7,08E+15;6850000
2017-07-27;7,12E+15;7,20E+15;7,01E+15;7,20E+15;7,20E+15;4900000
2017-07-28;7,16E+15;7,37E+15;7,14E+15;7,37E+15;7,37E+15;5250000
2017-07-31;7,40E+15;7,54E+15;7,28E+15;7,48E+15;7,48E+15;9450000
2017-08-01;7,48E+15;7,54E+15;7,33E+15;7,41E+15;7,41E+15;6250000
2017-08-02;7,44E+15;75;7,40E+15;7,40E+15;7,40E+15;6750000
2017-08-03;7,30E+15;7,57E+15;7,30E+15;7,40E+15;7,40E+15;7050000
2017-08-04;7,47E+15;7,48E+15;7,38E+15;7,43E+15;7,43E+15;2850000
2017-08-07;7,28E+15;7,86E+15;7,28E+15;7,82E+15;7,82E+15;7550000
2017-08-08;7,80E+15;7,98E+15;7,72E+15;7,97E+14;7,97E+14;5650000
